timestamp,text,label
3:22,bang Poppy playtime udh rilisss,0
3:23,jengkol bang,0
3:23,Aku banggggg,0
3:23,jujurr jokowii,0
3:24,aku,0
3:24,bang main poppy play time chapter 5,0
3:24,TELAT GA BABG,0
3:24,ES BUAHHHH,0
3:24,:yt::yt:,0
3:25,AKU,0
3:25,gas,0
3:25,banyak bet game,0
3:25,hadirr,0
3:25,halo bang,0
3:26,telat ga bangg,0
3:26,AKKKUUU,0
3:27,HALOO BANGG,0
3:27,sapa aku banggggg,0
3:27,bnyk bet game nya,0
3:27,windah ngaku jokowi,0
3:27,bg pu puasa g bg,0
3:27,:face_with_hand_over_mouth::face_with_hand_over_mouth::face_with_hand_over_mouth:,0
3:28,AKUU BAAAAAAAANGGGGG,0
3:28,hari² pria solo,0
3:28,Ah cuma perasaanku saja,0
3:28,laperr,0
3:29,abang puas,0
3:29,jokowi,0
3:31,lest go,0
3:32,"BANG, AKU PUASA SAMPE MAGRIB",0
3:32,Burgerking bang,0
3:32,windag ngaku mulyono,0
3:32,bang kpan ajan,0
3:33,WIHH KEREN,0
3:33,gim 10 menit,0
3:33,kangen maghrib,0
3:33,aku uda buka bang,0
3:34,BANGGG TELAT GAAAA????,0
3:34,BANG AKU SAYANG KAMU,0
3:34,bang telat gaaa,0
3:34,mirip elu bang,0
3:34,L sawit bang,1
3:35,bng sku telat ga,0
3:35,sahur live ga bang,0
3:35,bang bentar lagi buka puasa,0
3:36,Hallo @Sarpendek apa kabar?,0
3:36,udah buka di aku bang,0
3:36,telat ga bang,0
3:37,bang live sahur nya jam 3 aj bang,0
3:37,HIDUPP JOKOWI,0
3:37,AHHH JOKOWII,0
3:37,alamakkkkkk,0
3:38,windah ngaku jokowi,0
3:38,kang Dedi bg,0
3:38,ORANG SOLO SEDERHANA,0
3:39,gibran,0
3:39,berbukaaa,0
3:39,ikan kerapu,0
3:39,wkwkwkwk,0
3:39,:face-blue-smiling:,0
3:39,anjay jokowi,0
3:39,P2W,0
3:39,kdm,0
3:40,wowo,0
3:40,HIDUP JOKOWI,0
3:40,game 10 menit,0
3:40,kdm,0
3:40,bang aku telat ga,0
3:41,anis,0
3:41,slmt menikmati,0
3:41,itu windah,0
3:41,Poppy playtime udh rilisss bangg,0
3:42,mana jir,0
3:42,gamenya seru ga bng,0
3:42,AHOK,0
3:42,kdm,0
3:42,telattt ga bang,0
3:42,telat enggaaa bangg windahhh,0
3:42,laper anjay,0
3:42,prabowooo,0
3:42,bang Poppy Playtime 5 plissss,0
3:42,agak laen,0
3:42,jokowi,0
3:43,Wkwk,0
3:43,wowok,0
3:43,alamak ada Prabowo,0
3:44,HIDUP JOK,0
3:44,pak Wowo,0
3:44,jokowi coy,0
3:44,PAKE CHATIME,0
3:45,itu kan pria solo,0
3:45,Windah ngaku solo,0
3:45,anis,0
3:45,kdm,0
3:45,kang dedi bang,0
3:45,hai bang,0
3:45,KDM,0
3:45,laperr,0
3:46,PRIA SOLO ITU LAGIII:pensive_face:,0
3:46,prabowo dan jokowi,0
3:46,PAK WOWOK,0
3:46,jokowi skin walikota bang itu,0
3:47,SKIN BAJU,0
3:47,yg biru,0
3:47,HIDUP JOKOWI,0
3:47,kdm,0
3:47,ITU GIBRAN BANG,0
3:47,WOWOKK ITU BG,0
3:47,bang kapan main poppy playtime,0
3:48,wkwkwkk,0
3:48,bang jumpscare bgt aku kaget astaghfirullah belom bedug :loudly_crying_face:,0
3:48,bangg aku telat gaaa,0
3:48,bowoo itu,0
3:48,pake prabowo bangg,0
3:49,5 menit lagi buka bang,0
3:49,solo itu lagi,0
3:49,ini nyeritain tentang apa,0
3:50,ahok kah,0
3:50,kiri bang,0
3:50,JOKOWIIII,0
3:50,kdm,0
3:51,yang biru,0
3:51,jokowi,0
3:51,gibran kagaboominh,0
3:51,biru,0
3:51,Kan Dedi,0
3:51,itu lu kocak,0
3:51,bang mau buka blom,0
3:52,elu,0
3:52,itu kamu bang,0
3:52,ahok,0
3:52,halo bang telat gak,0
3:53,WKWKWK,0
3:53,kdm,0
3:53,kanan or kiri,0
3:53,KDM,0
3:53,kdm,0
3:54,baju merah,0
3:54,AHOK,0
3:54,kdm,0
3:54,biru bang,0
3:54,pake prabowo,0
3:54,aloww bangg,0
3:54,gibran,0
3:55,telat gak,0
3:55,ga main main game horor lagi bang,0
3:55,yg biru,0
3:55,birubbanggg,0
3:56,KDM YANG PUTIH BAGN,0
3:56,jokowi,0
3:56,pink bg,0
3:56,ada bapa aing bg,0
3:56,yg biru,0
3:57,yang putih itu kdm,0
3:57,pake wowo,0
3:57,ganjar anjay,0
3:58,kdm,0
3:58,sawit,0
3:58,kdm,0
3:58,jokowi lu,0
3:58,kdm,0
3:58,biru,0
3:58,Dedi Mulyadi,0
3:59,game anomali ya ini,0
3:59,keren bang,0
3:59,kdm,0
4:00,KDM WKWKKWKWKW,0
4:00,ADA KDM WKWKWKWK,0
4:00,biruu,0
4:00,wowo wiwi,0
4:00,ahok,0
4:00,halo,0
4:00,BANG TELAT GA,0
4:00,kdm tuh bg,0
4:02,ADAA KDM:loudly_crying_face::loudly_crying_face::loudly_crying_face:,0
4:02,OWNER MBG,0
4:02,ih ada kdm,0
4:02,YANG PUTIH KANG DEDI :loudly_crying_face::loudly_crying_face:,0
4:02,JOKOWI,0
4:02,MERAH,0
4:02,paling kuat kang dedi,0
4:02,windah love you,0
4:03,EL SOLO BANGGG,0
4:03,PRIA SOLO ITU LAGI :loudly_crying_face:,0
4:03,pa dedi,0
4:03,kok mirip elu bang,0
4:04,kdm jir,0
4:05,windah,0
4:06,telat gak,0
4:06,IJAZAH MU MANA WIIIIII,0
4:06,kdm,0
4:06,biru Gibran bg,0
4:06,gibran,0
4:07,pak dedi yg warna putih bg,0
4:07,itu elu,0
4:07,sahroni,0
4:08,25 rb yg nonton bg,0
4:08,sawit,0
4:08,meah,0
4:08,BANG POPPY PLAYTIME CHAPTER 5 KAPANNN,0
4:09,Mulyono bang:face-blue-smiling:,0
4:09,WOWOOK,0
4:10,jokowee,0
4:10,bang jngn di play serem,0
4:10,oi,0
4:10,anjir ada prbow,0
4:11,jokow kotak kotak,0
4:11,yang biru mirip kamu bang,0
4:11,HIDUP Jokowi,0
4:12,BANG KETINGGALAN GA??????,0
4:12,sahurrrr,0
4:13,kdm,0
4:13,SAPA AKU BANG PIWER BARU,0
4:15,si pria solo,0
4:15,putih kang Dedi:loudly_crying_face:,0
4:15,popy playtime 5 dah lirisss,0
4:15,yang putih kang dedi bang,0
4:15,halooo windahh,0
4:16,gelooo,0
4:16,ah pria solo itu lagii,0
4:16,Anjai,0
4:16,gg,0
4:17,HAHAHAHAHAA,0
4:17,ANJIR,0
4:17,SIAPA TUH,0
4:17,gibran,0
4:18,BAHLIL,0
4:18,iya bg,0
4:19,bang ini game gajelas,0
4:19,hidup jokowi,0
4:19,YG MAKE BAJU PUTIH KANG DEDI,0
4:20,keren bg,0
4:20,sawit love you pororo,0
4:20,solofobia,0
4:20,HIDUP JOKOWI,0
4:20,:loudly_crying_face::loudly_crying_face::loudly_crying_face:,0
4:20,wowkowkw,0
4:20,Agus itu bang,0
4:20,game 10 menit,0
4:21,bang yang putih mirip kdm skinnya,0
4:21,itu Mulyono bang,0
4:21,mas GIBRAN,0
4:22,njir jago banget,0
4:22,KAPAN PAKE MULYONO BANG,0
4:22,wah 4 menit awal views nya gila wak,0
4:22,Gibran,0
4:22,JACKCHOWE,0
4:22,"ah, sawit:purple_heart:",0
4:22,pake sahroni ang,0
4:23,gb,0
4:23,telat ga bg,0
4:23,mas farel bg,0
4:24,itu kaesang bang,0
4:24,sahroni,0
4:24,GELOOO BANG WINDAH,0
4:25,teori ijazah,0
4:25,WKWKWKWKWKWKW,0
4:25,INI TEDDY BANG,0
4:25,PAKE GANJAR,0
4:25,gibran,0
4:26,mulyono pas mudaaa,0
4:26,gibran,0
4:26,Poppy playtime bangg,0
4:26,windah ngaku pemerintah,0
4:26,gg,0
4:26,bang live sahur nya jam 3 aj bang,0
4:26,gg,0
4:26,pria solo itu lg,0
4:27,si solo,0
4:27,itadori yudi,0
4:28,JOKOwi,0
4:28,dedi,0
4:29,:face-blue-wide-eyes:,0
4:29,GIBRANN,0
4:30,19 juta,0
4:30,Gibran,0
4:31,game ap ini?? :loudly_crying_face:,0
4:32,solofobia,0
4:32,bang telat gak,0
4:32,Gibran,0
4:33,Hidup jokowi,0
4:33,:face-blue-smiling::face-blue-smiling::face-blue-smiling::face-blue-smiling:,0
4:34,itu Jokowi masih muda bang,0
4:34,ga seru,0
4:34,prabowo,0
4:34,kak seto,0
4:34,harus pake iklan kalo buka karakter baru,0
4:34,anis,0
4:35,pagi guys poppy playtime c5nya,0
4:35,kaesang,0
4:36,gibran bg,0
4:36,ati2 bang,0
4:37,itu kamu banh,0
4:37,GAME YG SERIUS AJA BANG BIAR SERU,0
4:37,mas tunjuk itu bg,0
4:37,windah ngaku jokowi,0
4:37,mulyono,0
4:37,mulyonooo,0
4:37,joko,0
4:37,GASERUUUUUUUUU,0
4:37,EPEP AJAAAA,0
4:38,telat ga bang,0
4:38,AHAHAHAHA,0
4:38,BAHLIL,0
4:38,ngilu,0
4:38,Hidup Mulyono,0
4:39,jir kaya gada game lain aja,0
4:39,lag,0
4:39,gg,0
4:39,poppy kapannn banggg :eagle::eagle::eagle:,0
4:40,BANGGGG,0
4:40,KOH OWIII,0
4:40,Gibran ituu,0
4:41,nama game nya apa bang windah:grinning_face_with_sweat::rolling_on_the_floor_laughing:,0
4:41,windah ngaku jokowi,0
4:41,mas gibran,0
4:41,pake ilmu kebal,0
4:41,sawit lu brpa hektar,0
4:41,windah,0
4:42,gibran,0
4:43,bang mainff,0
4:43,Bahlil bang,0
4:44,telat ga bg?,0
4:44,game politik,0
4:44,dah buka bg,0
4:44,telat ga bang,0
4:44,gibran,0
4:45,TU ILHAM BANGGG,0
4:45,bang windah:winking_face::winking_face:,0
4:45,bang aku pengidap solophobia,0
4:46,gibrannnnnn,0
4:47,pake ilmu hitam kah,0
4:47,ai,0
4:47,bg kapan main poppy playtime chapter 5,0
4:47,POPPY PLAYTIME BANG CHAPTER 5,0
4:47,anak ny Jokowi,0
4:47,sahroni chan bang,0
4:48,ganjar bukan bang?,0
4:48,mana popy play time yang kau janjikan itu wok,0
4:48,tiati bang,0
4:49,ga seru bang,0
4:49,BAHLILL,0
4:50,OII,0
4:50,ITU PAK PURBAYA BANG,0
4:50,L GAME,1
4:51,saipul bang,0
4:51,lagunya China banget bg,0
4:52,:buffering::buffering::buffering::buffering::buffering:,0
4:52,GIBRAN,0
4:53,bg mindsh kapan mian blok fruit lagi,0
4:54,ga jelas,0
4:54,prabowo gelut,0
4:55,BANG POPPY PLAYTIME CHAPTER 5 KAPANNN,0
4:55,itu Eku,0
4:55,game 50 jam,0
4:55,gibran,0
4:57,bang aku telat gak,0
4:57,Bahlil bang Winda :grinning_face_with_sweat:,0
4:58,"jangan toxic bg, lagi puasa",0
4:58,telat gak bang,0
4:58,keren,0
4:58,!sebutnama,0
4:59,bahlol,0
4:59,POPPY KAPAN BANG,0
4:59,bang ini game apa :loudly_crying_face:,0
4:59,Sawit lu berapa hektar,0
4:59,L grafikk,0
5:00,game apa ini,0
5:00,hidupppp windahhh!!!!!,0
5:00,bang,0
5:00,lawan trump,0
5:00,game 5 menit,0
5:01,GA SERUU,0
5:01,ngelawan para penanam sawit,0
5:01,ga seru,0
5:01,bang aku lagi bikin gorengan,0
5:01,BANG WINDAH LOVE YOUUU:smiling_face_with_heart_eyes:,0
5:01,ga seru,0
5:02,gaseru,0
5:02,ga seru,0
5:02,jlek bg,0
5:02,ga seru,0
5:02,ga seruu bggg,0
5:02,BANG GA SERU,0
5:02,seru baangg,0
5:02,g,0
5:02,seru bang,0
5:02,bosenin,0
5:02,jokowi kebal bangg,0
5:02,SERUUU,0
5:02,seruu,0
5:02,jokowi,0
5:02,seru,0
5:02,l game,1
5:02,ga seru itu,0
5:02,seru bang,0
5:03,HIDUP WINDAH,0
5:03,manusia solo ituuu,0
5:03,GAAA,0
5:03,.discord,0
5:03,seruuu,0
5:03,"Bahlil bang, soalnya bintitan",0
5:03,windah ngaku jokowi,0
5:04,ga seruuu huuu,0
5:04,halo bang,0
5:05,seru,0
5:05,bang Poppy playtime chapter 5 udah rilis,0
5:05,elek,0
5:05,mana bahlil,0
5:05,jangann bgg,0
5:05,gantiiii,0
5:06,GA SERRU,0
5:06,bg maen game horor,0
5:06,ga seru bang,0
5:06,L game,1
5:06,seruuu enjoy aja guys,0
5:06,Seru,0
5:06,mirip lu bng,0
5:06,game 10 menit,0
5:07,game L,1
5:07,nggak seru bang,0
5:07,l grafik,0
5:07,tap tap,0
5:08,copyright,0
5:08,ga seruu,0
5:08,bahlil banh,0
5:09,ga seru,0
5:09,gg bg,0
5:10,masa cuma gitu doang bang,0
5:10,gak seru,0
5:10,GA SERU,0
5:10,ga seru,0
5:10,ngebosenin,0
5:10,ga seruuu bang,0
5:10,game cerita bg,0
5:11,ga seru bang,0
5:11,elek,0
5:11,ga seruuu,0
5:12,b aja,0
5:12,mantap bang,0
5:12,keren bang,0
5:13,ga bang,0
5:13,G,0
5:13,kenapa ga prabowo aja yah,0
5:14,gk seru,0
5:14,L,0
5:14,gaseruuuuu,0
5:15,lu gk asik bg,0
5:15,game 10 menif kah,0
5:16,bang aku gakuat pengen makan,0
5:16,gak seru,0
5:16,ga seru bg,0
5:17,NGGA SERUUUU,0
5:17,gem solophobia,0
5:17,windah menggulingkan jokowi,0
5:17,ga seru,0
5:17,GA SERUUUUU,0
5:18,pake manusia solo,0
5:18,sahur ntr game horor ya bang,0
5:18,bosenin bang,0
5:18,ga seruu bangg,0
5:18,L game,1
5:18,mini game the warrior,0
5:18,ga seru,0
5:18,gem sampah bang gak usah di mainkan,0
5:18,ga seru bang,0
5:18,GA SERUUUUU,0
5:18,ggaseru,0
5:19,Ga.seru,0
5:19,ga seru,0
5:19,Jokowi APA INI BG,0
5:19,"SERUU BANG,",0
5:20,ga seruuu,0
5:20,huuuuu,0
5:20,g seru cooo,0
5:20,ga seruuu,0
5:20,B aj,0
5:21,lagi puasa gaboleh berantem bg,0
5:21,game apa ini bang?,0
5:21,seruuuuuu banggeeetttt,0
5:21,L,0
5:21,ga seru game day 1 puasa,0
5:21,gaseru,0
5:21,ga seru,0
5:22,kapan horor lagi bangggg,0
5:22,Gk seru bg,0
5:22,GAAA SERUUUUUUU BANGGG WINDAAAHHHHHH,0
5:22,lawan trump,0
5:23,g-gas seruu,0
5:23,Lllll,0
5:23,L,0
5:23,ga seruuu,0
5:23,ga seruu,0
5:23,hadir bang,0
5:24,KAPAN MAIN POPPY PLAYTIME BANG,0
5:24,gak seru,0
5:25,ga seru,0
5:25,GK seru,0
5:26,b aja game nya,0
5:26,nga seruuuuuu,0
5:26,GA SERU BANGG,0
5:26,ga ada menantang' nya,0
5:26,GASERU,0
5:26,battle in anies sama jokowi bang,0
5:26,game apaan,0
5:26,gg bg,0
5:26,main game apa bg?,0
5:26,gk seru,0
5:26,LIAT IKLAN BANG,0
5:27,ga seruu bangggggg,0
5:27,ga seru,0
5:27,"bang, Poppy play time chapter 5 udah ada",0
5:27,gaa seruuu,0
5:27,ga seru,0
5:28,L,0
5:28,gitu doang kh,0
5:28,GAK SERUUU,0
5:28,ga ada bahlil ga seru,0
5:28,ga seru,0
5:28,kurang seru bang,0
5:29,:text-green-game-over:,0
5:29,!sebutnama,0
5:29,ga seruu,0
5:30,ga seru bngt kaya gitu gitu doang,0
5:30,bahlill bang,0
5:30,GA SERUU BANGGG GANTII,0
5:31,:face-fuchsia-tongue-out:,0
5:31,L,0
5:31,gantiiiii,0
5:32,Gk seru,0
5:32,ga ser,0
5:32,telur gulung,0
5:32,bang aku telat gk bang,0
5:32,L game,1
5:32,Hallo @cronzz7504 apa kabar?,0
5:32,g seru,0
5:32,GAAA SERUUUU,0
5:32,ga seru bangg,0
5:33,sawitz,0
5:33,game 10 menit,0
5:33,gaseruu,0
5:33,b aja bang,0
5:33,ga seruu,0
5:33,SERUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU,0
5:33,ga,0
5:34,L,0
5:34,tqk,0
5:34,:face-blue-smiling:,0
5:34,ga seru,0
5:34,ga seruu mpruyyyy,0
5:35,menu buka gw ikan sm ayam :face_with_tongue::face_with_tongue::face_with_tongue:,0
5:35,ga seruu,0
5:35,L game,1
5:35,ga seru,0
5:35,GASERU,0
5:35,GA SERU BANGGG,0
5:36,ga seruu,0
5:36,ga seruuu bang,0
5:36,SERUUUUU BNG,0
5:36,ga bg,0
5:36,ga seruuu,0
5:37,ga seru,0
5:37,GAAA,0
5:37,ga seruuu,0
5:37,seru,0
5:37,L gamee,0
5:38,gak seru,0
5:38,seru banget bang,0
5:38,GK seru BG,0
5:38,Gaseru,0
5:39,L,0
5:39,BANG GANGI,0
5:40,Poppy Playtime chapter 5 kapan bang,0
5:40,gak seru,0
5:40,L,0
5:41,seru kok,0
5:41,L game,1
5:41,KAPAN MAIN POPPY PLAYTIME BANG,0
5:41,gak seru,0
5:41,ga seru bg,0
5:41,gak seru,0
5:42,ga seru,0
5:42,ga seru,0
5:42,!sebutnama,0
5:43,game horor aja bang,0
5:43,ga seru bang,0
5:43,live bang windah di tonton bang erpang,0
5:43,ga seru bg,0
5:44,SERUUU,0
5:44,seru kocak jangan gitu gais,0
5:44,ga seru bang,0
5:45,L,0
5:45,gaseru ah,0
5:45,ga seru,0
5:45,NGGAK,0
5:45,ga seruu,0
5:45,W GAME,0
5:46,ga seru bang,0
5:46,mana popy play time yang kau janjikan itu wok,0
5:46,ga seru,0
5:46,L game,1
5:46,l ge,0
5:46,L GAME,1
5:46,ga seeuuu,0
5:47,seru,0
5:47,seru bang seru,0
5:47,telattt gaa bang,0
5:47,seruuu,0
5:47,W bang,0
5:48,l,0
5:48,GA SERUU,0
5:48,ga seru,0
5:48,ga asik,0
5:49,SERUU BANGGG,0
5:49,SERU KOK BANG,0
5:49,GAK SERU BANG L GAME,1
5:49,SAHUR LIVE APA BANGGG,0
5:49,gak seru bg,0
5:49,yg bawa cerurit dulu bang,0
5:49,L GAME GA SERU WOIE,1
5:50,ga seru bg,0
5:50,gaseru,0
5:51,ga seru,0
5:51,gk seruh,0
5:51,ga seru,0
5:52,ga seru,0
5:52,nf not funny,0
5:52,gak seruuuuu,0
5:52,GAK SERUUUUU,0
5:52,ga seru bang,0
5:52,ga seru bang,0
5:53,Ga seruu bangg,0
5:53,L,0
5:53,l game,1
5:54,pencet pencet doang bg itu gaseru,0
5:54,gaseru woe,0
5:54,ga seru,0
5:54,gaa seruu,0
5:55,ga seru,0
5:55,GA SERU,0
5:55,bocil gak seru menyerang,0
5:55,KAYA GAME PS1,0
5:55,game solophobia,0
5:55,SERUUUU,0
5:55,ga seru,0
5:55,SERUU,0
5:55,W,0
5:56,seru banget ko bang,0
5:56,ga seru,0
5:56,gaseru,0
5:56,g seru.,0
5:56,:face-blue-smiling::face-blue-smiling:,0
5:56,gak seru bang,0
5:57,ga seru,0
5:57,telat ga bang,0
5:57,ga seru bang,0
5:57,L GAME,1
5:58,gk seru,0
5:58,ga seruuuu,0
5:58,bocil ga seru menyerang,0
5:58,horor bg,0
5:58,ga seru,0
5:58,kapan main poppy playtime 5 bg,0
5:59,ga seru,0
5:59,gak main Poppy bg?,0
5:59,BIARIN AJA BANGG ITU SERUU,0
5:59,l game sawit,1
5:59,EMANG GA SERU BANG,0
6:00,bocil g seru menyerang,0
6:00,main tower bgg,0
6:00,L,0
6:00,borinkk,0
6:00,hmm:face-red-droopy-eyes:,0
6:01,seru kok bg sambil nunggu buka puasa,0
6:02,off gak seroooo,0
6:03,SEKIIPPPPP,0
6:03,l game,1
6:03,L,0
6:03,L,0
6:03,ga seru,0
6:04,L GAME,1
6:04,BANGG LAPARR,0
6:05,SERU KOK BANG,0
6:05,ga seru,0
6:05,ga seru,0
6:06,ga seruuu,0
6:07,jelek,0
6:07,ga seru,0
6:07,game kaku,0
6:07,L game,1
6:07,horor bangggg,0
6:08,gaada storynya,0
6:08,buset game apa ini,0
6:08,l jokowi,0
6:08,L,0
6:08,Ga seruuu banggg,0
6:09,gk seru,0
6:09,L game,1
6:09,!sebutnama,0
6:10,Poppy playtime chapter 5 udh ada,0
6:10,uhhh abgnya main game yg aneh2,0
6:10,AKU SHOLAT MAGHRIB DULU BANG,0
6:10,l,0
6:10,yang bagusan dikit la,0
6:11,sabar,0
6:11,gak seruuu,0
6:11,gak seruu,0
6:11,ga seru,0
6:11,game apaa ini ???,0
6:11,GANTII GAA,0
6:12,ga seruuuu,0
6:12,pencet2 doang g seru,0
6:12,ga seru bang,0
6:12,L game,1
6:12,ga seruu kirain game story,0
6:13,gem 10 detik,0
6:13,ituu seru banget,0
6:13,GA SERU BANG,0
6:13,horor bangg,0
6:13,hmz,0
6:14,L game bos sawit,1
6:14,SERUUUUUUU,0
6:14,gantii aj bg,0
6:14,"NIKMATIN AJA GAES, SELAMA BANG WINDAH YG MAIN TETEP SERU",0
6:14,apasih bocil gak seruuu,0
6:15,ga seru,0
6:15,seru bang,0
6:16,seru,0
6:16,GAKKK SERUUUU,0
6:16,Seruuuu bg seru lanjut,0
6:16,L game,1
6:17,seruu bang karna ada bang windah,0
6:17,ga seruu,0
6:17,g seru,0
6:17,HOROR AJA BANG,0
6:17,ga seru,0
6:17,ilham rusuh,0
6:18,GA SERUU,0
6:18,kata ilham,0
6:19,L GAME,1
6:19,anjayyy pak owi,0
6:19,:face-blue-smiling:,0
6:19,kok nggak sniper bg?,0
6:19,gaya stoppp,0
6:19,gantii horor bang,0
6:20,SERUUUUUUU,0
6:21,ITU GIBRAN BANG,0
6:21,GAA SERU BANGGG,0
6:21,ga seru,0
6:22,gg,0
6:22,L,0
6:22,game termul,0
6:23,ilham ghoib,0
6:23,ngga asik,0
6:23,ilham caper,0
6:23,ILHAM LGI ILHAM LGI,0
6:24,ILHAMM SOKAISKKKK,0
6:24,sok asik ilham,0
6:24,ILHAM CAPER,0
6:25,ga seru,0
6:25,gg,0
6:25,sekalian aja main pou njir,0
6:25,gakk seruuu,0
6:25,L,0
6:25,"bang, Poppy play time chapter 5 udah ada",0
6:25,L ilham,0
6:26,SERU KO BANG,0
6:26,bang windah aku blm mandi,0
6:26,ilham ghaib,0
6:26,SERUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU,0
6:26,L GAME,1
6:27,:loudly_crying_face::loudly_crying_face::loudly_crying_face:,0
6:27,jirr pasukan nya bahlil,0
6:27,bang di sulawesi sudah berbuka,0
6:27,L GAME,1
6:27,bg pake Prabowo,0
6:27,L ilham,0
6:27,seru banget seru lanjut aja,0
6:27,L NGAP OWI,0
6:28,ga seru,0
6:28,gak seru bg kata ilham,0
6:29,SERU,0
6:29,"gamenya seru banj, harus ditamatin",0
6:30,L game,1
6:30,ga bahaya ta?,0
6:31,ilham caper,0
6:31,POLISI LISTYO,0
6:31,SERUUU,0
6:31,seru bg,0
6:31,ilham caper,0
6:32,GA SERU,0
6:32,L game bg,1
6:33,bang,0
6:33,knp ga milih sawit,0
6:34,gaseru,0
6:34,bg kapan poppy playtime c5,0
6:34,so asik lu bang,0
6:35,GA SERU BANGGGGG,0
6:36,GA SERUUUU,0
6:36,Kang Deddy aja bang:face-blue-smiling:,0
6:36,L GAME,1
6:36,gk seru bg,0
6:36,game L,1
6:36,ilham caper,0
6:36,seru,0
6:39,BANG POPPY PLAYTIME CHAPTER 5 KAPANNN,0
6:39,SERUUUUU,0
6:39,main poppy PLAYTIME chapter 5,0
6:41,!sebutnamaku,0
6:41,game apa ini bang,0
6:41,lL,0
6:41,gak seruu,0
6:42,N STREAM BANG,0
6:42,L,0
6:42,ga seru,0
6:42,L,0
6:43,panggil mayor tedi,0
6:43,L,0
6:44,lagi puasa gaboleh berantem,0
6:44,GASERU,0
6:44,gak seru bang,0
6:44,BANHH,0
6:44,maaf telat bang windah,0
6:44,ilham caper,0
6:44,anis,0
6:45,L game,1
6:45,game boxill,0
6:45,L game,1
6:45,gg banb,0
6:45,L pemilihan game,1
6:46,bang yt ku premium,0
6:46,gibran,0
6:46,ga seru bang,0
6:46,gibran,0
6:47,GIBRAN,0
6:47,gk seru bg,0
6:47,gibran,0
6:48,mirip gibran,0
6:48,main Poppy playtime udh rilis bg,0
6:48,gibran,0
6:48,gibran,0
6:48,ga seru,0
6:48,paspampers itu bang,0
6:48,L windah,1
6:48,Ga seru,0
6:49,GIBRAN,0
6:49,omoo,0
6:50,W game,0
6:50,L,0
6:50,Gibran,0
6:51,L,0
6:51,jokowi muda,0
6:51,bang seruuu banh,0
6:51,windah ngaku president,0
6:51,ga seruu bang,0
6:51,L,0
6:52,pasukannya abis bang,0
6:52,l,0
6:52,gibran bang,0
6:53,ahok,0
6:53,PAK WOWO,0
6:53,ANIS ITU BANG FIKSSS,0
6:54,l,0
6:54,game balitaa:pouting_face:,0
6:54,lah itu pasukanlu semua bg,0
6:54,ini kan game buatan indi,0
6:54,GAME PSP WKWK,0
6:54,bang poppy playtime chapter 5 udh rilis,0
6:55,bju biru bahlil,0
6:55,l,0
6:55,ga seru bang,0
6:55,gak seruuu,0
6:55,gak seru,0
6:55,BAHLIL BG,0
6:56,L game,1
6:56,Budi bang,0
6:56,anis bg,0
6:56,baju biru sahroni,0
6:57,L GAME,1
6:58,L game,1
6:58,SERUUUUUU,0
6:59,GAMEEE BOCAHHHHHHH,0
6:59,ga seru,0
6:59,gk seru,0
6:59,L,0
7:00,fufufafa,0
7:00,L,0
7:00,GASERU,0
7:00,L GAME BANGET PLIS,1
7:00,Gibran,0
7:01,L,0
7:01,WKWKWKKWK,0
7:02,ILHAM LG,0
7:02,bluurr,0
7:02,L,0
7:02,blurr kocak,0
7:03,gibran bangg,0
7:03,gaseru,0
7:03,blur,0
7:04,GIBRAN ITU,0
7:05,bang di sulawesi sudah berbuka,0
7:05,AYO WOWOOOOOOOO,0
7:05,ga seru,0
7:05,L GAME!!!!!!,1
7:05,GA SERU ANJAYY,0
7:05,L,0
7:06,l,0
7:06,L,0
7:06,l game,1
7:06,gg game nya bg,0
7:06,L GAME,1
7:06,blur,0
7:07,blur bang,0
7:07,L BGTT KAYA PEMERINTAH,0
7:07,jelek banggg,0
7:07,gibran bang,0
7:07,blurrrr,0
7:07,:face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes::face-blue-wide-eyes:,0
7:07,l,0
7:07,aku laper bg,0
7:07,BLURR,0
7:07,kata ilham,0
7:08,bahlil bang,0
7:08,BANG KAMERA BLURRRR,0
7:08,GAK SERUUUUUU,0
7:08,ilham caper,0
7:08,fufufafa,0
7:08,Ilham caper,0
7:09,blurrrr,0
7:09,blur kocak,0
7:09,L,0
7:09,blurr kocak,0
7:09,GA SERUUU,0
7:09,buremm,0
7:10,ilham caper,0
7:10,sape tuh,0
7:10,:face-blue-smiling::face-blue-smiling::face-blue-smiling:,0
7:10,PRABOWO ADA GA BANG,0
7:10,blurr,0
7:10,GAKKK SERUUUU HIHU,0
7:11,sawit,0
7:11,telat ga bang,0
7:11,ILHAM SKEMMMMMM,0
7:11,bang telat ga,0
7:11,!sebutnama,0
7:11,FC BLUR,0
7:12,gg ilham,0
7:12,game apasih gajelas,0
7:12,blurrrrr face cam,0
7:12,:face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes::face-red-droopy-eyes:,0
7:13,kata ilham,0
7:13,g seru,0
7:13,BANG POPPY PLAYTIME CHAPTER 5 KAPANNN YA,0
7:13,itu kamu bang,0
7:14,hebat kamu ilham:face-blue-smiling:,0
